index1,firebase_event_origin_x,firebase_event_origin_y,ga_session_id,engaged_session_event,session_engaged,ga_session_number,firebase_screen_id,firebase_screen_class,engagement_time_msec,entrances,freeride,firebase_previous_id,firebase_previous_class,item_subcategory,recommended,item_category,item_name,item_number,item_id,debug_event,previous_os_version,campaign_info_source,medium,source,system_app,system_app_update,update_with_analytics,firebase_conversion,previous_first_open_count,search_term,search_book,search_type,search_subcategory,search_category,previous_app_version,timestamp,timestamp_double
191,auto,auto,1604773722,1,,11,9171393131777974050,MDCBottomSheetController,,,,9171393131777974049,HymnViewController,,,,,,,1,,,,,,,,,,,,,,,,,
192,auto,auto,1604773722,1,,11,9171393131777974050,MDCBottomSheetController,1800,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
193,auto,auto,1604773722,1,,11,9171393131777974049,HymnViewController,,,,9171393131777974050,MDCBottomSheetController,,,,,,,1,,,,,,,,,,,,,,,,,
194,auto,auto,1604773722,1,,11,9171393131777974051,HymnViewController,1066,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
195,auto,auto,1604773722,1,,11,9171393131777974051,HymnViewController,,,,9171393131777974052,MDCBottomSheetController,,,,,,,1,,,,,,,,,,,,,,,,,
196,auto,auto,1604773722,1,,11,9171393131777974054,MDCBottomSheetController,,,,9171393131777974053,HymnViewController,,,,,,,1,,,,,,,,,,,,,,,,,
197,auto,auto,1604773722,1,,11,9171393131777974053,HymnViewController,31313,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
198,auto,auto,1604773722,1,,11,9171393131777974056,MDCBottomSheetController,4712,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
199,auto,auto,1604773722,1,,11,9171393131777974056,MDCBottomSheetController,,,,9171393131777974055,HymnViewController,,,,,,,1,,,,,,,,,,,,,,,,,
200,auto,auto,1604773722,1,,11,9171393131777974055,HymnViewController,,,,9171393131777974056,MDCBottomSheetController,,,,,,,1,,,,,,,,,,,,,,,,,
201,auto,auto,1604773722,1,,11,9171393131777974055,HymnViewController,3600051,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
202,auto,auto,1604773722,1,,11,9171393131777974055,HymnViewController,3600048,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
203,auto,auto,1604773722,1,,11,9171393131777974055,HymnViewController,3600065,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
204,auto,auto,1604773722,1,,11,8869141345763314996,MDCBottomSheetController,6392,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
205,auto,auto,1604773722,1,,11,8869141345763314995,HymnViewController,,,,8869141345763314996,MDCBottomSheetController,,,,,,,1,,,,,,,,,,,,,,,,,
206,auto,auto,1604773722,1,,11,6026886675545669972,HymnListViewController,2695,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
207,auto,auto,1604773722,1,,11,-5759620726625200333,CenterViewController,1088,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
208,auto,auto,1604773722,1,,11,-5759620726625200331,HymnViewController,,,,-5759620726625200332,HymnListViewController,,,,,,,1,,,,,,,,,,,,,,,,,
209,auto,auto,1604773722,1,,11,-5759620726625200331,HymnViewController,1383,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
210,auto,auto,1604773722,1,,11,-8306098779722125072,CenterViewController,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
211,auto,auto,1604773722,1,,11,-8306098779722125071,HymnListViewController,2203,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
212,auto,auto,1604773722,1,,11,-8306098779722125070,HymnViewController,,,,-8306098779722125069,MDCBottomSheetController,,,,,,,1,,,,,,,,,,,,,,,,,
213,auto,auto,1604773722,1,,11,-638024594929603745,HymnListViewController,,,,-638024594929603746,CenterViewController,,,,,,,1,,,,,,,,,,,,,,,,,
214,auto,auto,1604773722,1,,11,-638024594929603743,MDCBottomSheetController,,,,-638024594929603744,HymnViewController,,,,,,,1,,,,,,,,,,,,,,,,,
215,auto,auto,1604773722,1,,11,-638024594929603743,MDCBottomSheetController,14149,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
216,auto,auto,1604773722,1,,11,-2493902663939032135,HymnViewController,,,,-2493902663939032136,HymnListViewController,,,,,,,1,,,,,,,,,,,,,,,,,
217,auto,auto,1604773722,1,,11,-2493902663939032135,HymnViewController,,,,-2493902663939032134,MDCBottomSheetController,,,,,,,1,,,,,,,,,,,,,,,,,
218,auto,auto,1604773722,1,,11,2928505284562122288,HymnViewController,,,,2928505284562122287,HymnListViewController,,,,,,,1,,,,,,,,,,,,,,,,,
219,auto,auto,1604773722,1,,11,731850945357684514,HymnListViewController,3408,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
220,auto,auto,1604773722,1,,11,731850945357684515,HymnViewController,1461,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
221,auto,auto,1604773722,1,,11,1799317291472339663,CenterViewController,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
222,auto,auto,1604773722,1,,11,1902747265300325698,MDCBottomSheetController,,,,1902747265300325697,HymnViewController,,,,,,,1,,,,,,,,,,,,,,,,,
223,auto,auto,1604773722,1,,11,-7833779432272524762,CenterViewController,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
224,auto,auto,1604773722,1,,11,-7833779432272524762,CenterViewController,1086,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
225,auto,auto,1604773722,1,,11,6744625305782586619,HymnListViewController,,,,6744625305782586618,CenterViewController,,,,,,,1,,,,,,,,,,,,,,,,,
226,auto,auto,1604773722,1,,11,6744625305782586619,HymnListViewController,2169,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
227,auto,auto,1604773722,1,,11,6744625305782586620,HymnViewController,,,,6744625305782586619,HymnListViewController,,,,,,,1,,,,,,,,,,,,,,,,,
228,auto,auto,1604773722,1,,11,6744625305782586621,MDCBottomSheetController,19116,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
229,auto,auto,1604773722,1,,11,6744625305782586620,HymnViewController,,,,6744625305782586621,MDCBottomSheetController,,,,,,,1,,,,,,,,,,,,,,,,,
230,auto,auto,1604773722,1,,11,6744625305782586621,MDCBottomSheetController,19384,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
231,auto,auto,1604773722,1,,11,3786071962687069075,HymnViewController,81798,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
232,auto,auto,1604773722,1,,11,3786071962687069075,HymnViewController,1174,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
233,auto,auto,1604773722,1,,11,3786071962687069076,MDCBottomSheetController,9219,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
234,auto,auto,1604773722,1,,11,9171393131777974050,MDCBottomSheetController,5893,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
235,auto,auto,1604773722,1,,11,9171393131777974049,HymnViewController,7716,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
236,auto,auto,1604773722,1,,11,9171393131777974048,HymnListViewController,1160,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
237,auto,auto,1604773722,1,,11,9171393131777974053,HymnViewController,2045,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
238,auto,auto,1604773722,1,,11,9171393131777974054,MDCBottomSheetController,2796,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
239,auto,auto,1604773722,1,,11,9171393131777974053,HymnViewController,,,,9171393131777974054,MDCBottomSheetController,,,,,,,1,,,,,,,,,,,,,,,,,
240,auto,auto,1604773722,1,,11,9171393131777974048,HymnListViewController,1075,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
241,auto,auto,1604773722,1,,11,9171393131777974055,HymnViewController,147515,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
242,auto,auto,1604773722,1,,11,9171393131777974055,HymnViewController,,,,9171393131777974056,MDCBottomSheetController,,,,,,,1,,,,,,,,,,,,,,,,,
243,auto,auto,1604773722,1,,11,9171393131777974055,HymnViewController,3600065,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
244,auto,auto,1604773722,1,,11,9171393131777974055,HymnViewController,3600066,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
245,auto,auto,1604773722,1,,11,8869141345763314993,CenterViewController,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
246,auto,auto,1604773722,1,,11,-1505491982032453006,HymnViewController,,,,-1505491982032453007,HymnListViewController,,,,,,,1,,,,,,,,,,,,,,,,,
247,auto,auto,1604773722,1,,11,-5759620726625200333,CenterViewController,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
248,auto,auto,1604773722,1,,11,-5759620726625200330,MDCBottomSheetController,,,,-5759620726625200331,HymnViewController,,,,,,,1,,,,,,,,,,,,,,,,,
249,auto,auto,1604773722,1,,11,-2493902663939032137,CenterViewController,1068,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
250,auto,auto,1604773722,1,,11,8347729169974581964,HymnViewController,,,,8347729169974581963,HymnListViewController,,,,,,,1,,,,,,,,,,,,,,,,,
251,auto,auto,1604773722,1,,11,1799317291472339666,MDCBottomSheetController,,,,1799317291472339665,HymnViewController,,,,,,,1,,,,,,,,,,,,,,,,,
252,auto,auto,1604773722,1,,11,-7833779432272524760,HymnViewController,,,,-7833779432272524761,HymnListViewController,,,,,,,1,,,,,,,,,,,,,,,,,
253,auto,auto,1604773722,1,,11,6744625305782586618,CenterViewController,1073,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
254,auto,auto,1604773722,1,,11,6744625305782586621,MDCBottomSheetController,,,,6744625305782586620,HymnViewController,,,,,,,1,,,,,,,,,,,,,,,,,
255,auto,auto,1604773722,1,,11,3786071962687069076,MDCBottomSheetController,,,,3786071962687069075,HymnViewController,,,,,,,1,,,,,,,,,,,,,,,,,
256,auto,auto,1604773722,1,,11,9171393131777974047,CenterViewController,1080,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
257,auto,auto,1604773722,1,,11,9171393131777974049,HymnViewController,,,,9171393131777974048,HymnListViewController,,,,,,,1,,,,,,,,,,,,,,,,,
258,auto,auto,1604773722,1,,11,9171393131777974050,MDCBottomSheetController,5773,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
259,auto,auto,1604773722,1,,11,9171393131777974049,HymnViewController,1799,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
260,auto,auto,1604773722,1,,11,9171393131777974052,MDCBottomSheetController,9162,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
261,auto,auto,1604773722,1,,11,9171393131777974051,HymnViewController,11944,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
262,auto,auto,1604773722,1,,11,9171393131777974056,MDCBottomSheetController,32568,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
263,auto,auto,1604773722,1,,11,9171393131777974055,HymnViewController,3600053,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
264,auto,auto,1604773722,1,,11,9171393131777974055,HymnViewController,3600062,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
265,app,app,1604773722,1,,11,-1505491982032453007,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
266,app,app,1604773722,1,,11,-8306098779722125071,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
267,app,app,1604773722,1,,11,2928505284562122287,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
268,app,app,1604773722,1,,11,731850945357684514,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
269,app,app,1604773722,1,,11,9171393131777974048,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
270,app,app,1604773722,1,,11,9171393131777974048,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
271,app,app,1604773722,1,,11,9171393131777974048,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
272,app,app,1604773722,1,,11,8869141345763314994,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
273,app,app,1604773722,1,,11,1799317291472339664,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
274,app,app,1604773722,1,,11,1902747265300325696,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
275,app,app,1604773722,1,,11,3786071962687069074,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
276,app,app,1604773722,1,,11,-5759620726625200332,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
277,app,app,1604773722,1,,11,-2493902663939032136,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
278,app,app,1604773722,1,,11,-7833779432272524761,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
279,app,app,1604773722,1,,11,6744625305782586619,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
280,app,app,1604773722,1,,11,6026886675545669972,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
281,app,app,1604773722,1,,11,9171393131777974048,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
282,app,app,1604773722,1,,11,-1505491982032453007,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
283,app,app,1604773722,1,,11,-638024594929603745,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
284,app,app,1604773722,1,,11,8347729169974581963,HymnListViewController,,,,,,His Plan,0,Blessing of the Trinity,Glory be to God the Father,1,-Kz10RN3pzqTPrY8Knk1,1,,,,,,,,,,,,,,,,,
285,auto,auto,1604814937,1,,8,7560524471965934667,ViewerActivity,173619,,,7560524471965934666,MainActivity,,,,,,,,,,,,,,,,,,,,,,,,
286,auto,auto,1604814937,1,,8,7560524471965934667,ViewerActivity,173619,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
287,auto,auto,1604814937,1,,8,7560524471965934666,MainActivity,6175,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,auto,auto,1604814937,1,,8,7560524471965934666,MainActivity,6175,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
289,auto,auto,1604814937,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,auto,auto,1604814937,1,,8,7560524471965934666,MainActivity,,,,7560524471965934667,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
291,app,app,1604814937,1,,8,7560524471965934666,MainActivity,,,,,,Ministering Christ,0,Service,Christ to minister is service,912,-Kz13CMkpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
292,auto,auto,1604764551,1,,163,-446493585106665405,MainActivity,,,,-446493585106665403,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
293,auto,auto,1604764551,1,1,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,auto,auto,1604764551,1,,163,-446493585106665405,MainActivity,3585,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,auto,auto,1604764551,1,,163,-446493585106665405,MainActivity,1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,auto,auto,1604764551,1,,163,-446493585106665405,MainActivity,3331,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
297,auto,auto,1604764551,1,,163,-446493585106665403,ViewerActivity,7235,,,-446493585106665405,MainActivity,,,,,,,,,,,,,,,,,,,,,,,,
298,auto,auto,1604764551,1,,163,-446493585106665403,ViewerActivity,7235,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
299,auto,auto,1604764551,1,,163,-446493585106665405,MainActivity,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,auto,auto,1604764551,1,,163,-446493585106665405,MainActivity,3585,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
301,auto,auto,1604764551,1,,163,-446493585106665404,ViewerActivity,1928,,,-446493585106665405,MainActivity,,,,,,,,,,,,,,,,,,,,,,,,
302,auto,auto,1604764551,1,,163,-446493585106665404,ViewerActivity,1928,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
303,auto,auto,1604764551,1,,163,-446493585106665405,MainActivity,3331,,,-446493585106665404,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
304,app,app,1604764551,1,,163,-446493585106665405,MainActivity,,,,,,As Everything,0,Experience of Christ,How tedious and tasteless the hours,529,-Kz125KYpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
305,app,app,1604764551,1,,163,-446493585106665405,MainActivity,,,,,,Preparing for Christ's Return,0,Hope of Glory,The kingdom of God is at hand:,1303,-Kz14GocpzqTPrY8Knk1,,,,,,,,,,,,,,,,,,
306,auto,auto,1604764284,1,,4,-2670606632780508839,MainActivity,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,auto,auto,1604764284,1,,4,-2670606632780508839,MainActivity,108244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,auto,auto,1604764284,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,auto,auto,1604770816,1,1,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,auto,auto,1604770816,1,,57,-1004353533951769223,MainActivity,,,,-1004353533951769222,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
311,auto,auto,1604770816,1,,57,-1004353533951769223,MainActivity,392309,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,auto,auto,1604770816,1,,57,-1004353533951769223,MainActivity,392309,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
313,auto,auto,1604770816,1,,57,-1004353533951769222,ViewerActivity,51700,,,-1004353533951769223,MainActivity,,,,,,,,,,,,,,,,,,,,,,,,
314,auto,auto,1604770816,1,,57,-1004353533951769222,ViewerActivity,51700,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
315,app,app,1604770816,1,,57,-1004353533951769223,MainActivity,,,,,,Exercising the Spirit,1,Prayer,Exercise the spirit,781,-Kz12qSVpzqTPrY8Knk1,,,,,,,,,,,,,,,,,1604771210,
316,auto,auto,1604801653,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,auto,auto,1604801653,1,,13,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,
318,auto,auto,1604801653,1,,13,123387725009033501,MainActivity,88089,,,123387725009033500,MainActivity,,,,,,,,,,,,,,,,,,,,,,,,
319,auto,auto,1604801653,1,,13,123387725009033502,ViewerActivity,14884,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
320,auto,auto,1604801653,1,,13,123387725009033503,ViewerActivity,8923,,,123387725009033502,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
321,auto,auto,1604801653,1,,13,123387725009033503,ViewerActivity,8923,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
322,auto,auto,1604801653,1,,13,123387725009033504,ViewerActivity,40411,,,123387725009033503,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
323,auto,auto,1604801653,1,,13,123387725009033505,ViewerActivity,86856,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
324,auto,auto,1604801653,1,,13,123387725009033506,ViewerActivity,7960,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
325,auto,auto,1604801653,1,,13,123387725009033507,ViewerActivity,74012,,,123387725009033506,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
326,auto,auto,1604801653,1,,13,123387725009033507,ViewerActivity,74012,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
327,auto,auto,1604801653,1,,13,123387725009033505,ViewerActivity,2231,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
328,auto,auto,1604801653,1,,13,123387725009033504,ViewerActivity,6997,,,123387725009033505,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
329,auto,auto,1604801653,1,,13,123387725009033502,ViewerActivity,2689,,,123387725009033503,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
330,auto,auto,1604801653,1,,13,123387725009033502,ViewerActivity,2689,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
331,auto,auto,1604801653,1,,13,123387725009033501,MainActivity,22388,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
332,auto,auto,1604801653,1,,13,123387725009033508,ViewerActivity,296219,,,123387725009033501,MainActivity,,,,,,,,,,,,,,,,,,,,,,,,
333,auto,auto,1604801653,1,,13,123387725009033509,ViewerActivity,56881,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
334,auto,auto,1604801653,1,,13,123387725009033510,ViewerActivity,5290,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
335,auto,auto,1604801653,1,,13,123387725009033511,ViewerActivity,10810,,,123387725009033510,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
336,auto,auto,1604801653,1,,13,123387725009033510,ViewerActivity,1606,,,123387725009033511,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
337,auto,auto,1604801653,1,,13,123387725009033508,ViewerActivity,57436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,auto,auto,1604801653,1,,13,123387725009033501,MainActivity,,,,123387725009033508,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
339,auto,auto,1604801653,1,,13,123387725009033501,MainActivity,4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,auto,auto,1604801653,1,,13,-6637020821795029133,MainActivity,49401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,auto,auto,1604801653,1,,13,-6637020821795029133,MainActivity,49401,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
342,auto,auto,1604801653,1,,13,-6637020821795029132,ViewerActivity,,,,-6637020821795029133,MainActivity,,,,,,,,,,,,,,,,,,,,,,,,
343,auto,auto,1604801653,1,,13,123387725009033500,MainActivity,100664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,auto,auto,1604801653,1,,13,123387725009033501,MainActivity,88089,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
345,auto,auto,1604801653,1,,13,123387725009033504,ViewerActivity,40411,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
346,auto,auto,1604801653,1,,13,123387725009033506,ViewerActivity,5711,,,123387725009033507,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
347,auto,auto,1604801653,1,,13,123387725009033506,ViewerActivity,5711,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
348,auto,auto,1604801653,1,,13,123387725009033504,ViewerActivity,6997,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
349,auto,auto,1604801653,1,,13,123387725009033503,ViewerActivity,1196,,,123387725009033504,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
350,auto,auto,1604801653,1,,13,123387725009033503,ViewerActivity,1196,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
351,auto,auto,1604801653,1,,13,123387725009033511,ViewerActivity,10810,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
352,auto,auto,1604801653,1,,13,123387725009033510,ViewerActivity,1606,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
353,auto,auto,1604801653,1,,13,123387725009033509,ViewerActivity,2044,,,123387725009033510,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
354,auto,auto,1604801653,1,,13,123387725009033509,ViewerActivity,2044,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
355,auto,auto,1604801653,1,,13,-6637020821795029132,ViewerActivity,82062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,auto,auto,1604801653,1,,13,123387725009033500,MainActivity,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,auto,auto,1604801653,1,,13,123387725009033502,ViewerActivity,14884,,,123387725009033501,MainActivity,,,,,,,,,,,,,,,,,,,,,,,,
358,auto,auto,1604801653,1,,13,123387725009033505,ViewerActivity,86856,,,123387725009033504,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
359,auto,auto,1604801653,1,,13,123387725009033506,ViewerActivity,7960,,,123387725009033505,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
360,auto,auto,1604801653,1,,13,123387725009033506,ViewerActivity,366486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,auto,auto,1604801653,1,,13,123387725009033505,ViewerActivity,2231,,,123387725009033506,ViewerActivity,,,,,,,,,,,,,,,,,,,,,,,,
